Episode;Date;Duration;n_guests;Guests;Category
204;2012-04-11;02:32;2;['Amy Schumer', ' Brian Redban'];['Writers', 'Actors', 'Comedians']
203;2012-04-07;01:59;2;['Jim Jefferies', ' Brian Redban'];['Writers', 'Actors', 'Comedians']
201;2012-04-04;02:29;2;['EverLast', ' Brian Redban'];['Musicians']
200;2012-03-29;02:50;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
199;2012-03-27;02:57;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians']
197;2012-03-20;02:26;2;['Ari Shaffir', ' Brian Redban'];['Comedians']
196;2012-03-14;02:27;2;['Matt Paxton', ' Brian Redban'];['Authors', 'Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
195;2012-03-14;02:57;2;['Aubrey Marcus', ' Brian Redban'];['Writers', 'Business']
194;2012-03-12;02:47;2;['Jason Silva', ' Brian Redban'];['Miscellaneous', 'Filmmakers']
193;2012-03-12;01:26;2;['Jim Gaffigan', ' Brian Redban'];['Actors', 'Comedians']
192;2012-03-08;02:50;2;['Sam Harris', ' Brian Redban'];['Authors', 'Scientists']
188;2012-02-21;02:03;2;['Amy Schumer', ' Brian Redban'];['Writers', 'Actors', 'Comedians']
187;2012-02-20;02:34;2;['Daniele Bolelli', ' Brian Redban'];['Actors', 'Scientists', 'Athletes, Fighters, Martial Arts']
186;2012-02-17;02:11;2;['Ari Shaffir', ' Brian Redban'];['Comedians']
185;2012-02-15;02:08;2;['Tom Segura', ' Brian Redban'];['Comedians']
184;2012-02-12;03:02;4;['DEADMAU5', ' Brian Redban', ' Russell Peters', ' Eddie Bravo'];['Actors', 'Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
183;2012-02-10;02:34;2;['Jason Silva', ' Brian Redban'];['Miscellaneous', 'Filmmakers']
182;2012-02-07;02:57;3;['Bryan Callen', ' Jimmy Burke', ' Brian Redban'];[]
179;2012-01-26;02:39;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
177;2012-01-19;02:45;2;['Hamilton Morris', ' Brian Redban'];['Writers', 'Scientists']
176;2012-01-17;03:00;2;['Steven Rinella', ' Brian Redban'];['Authors']
175;2012-01-11;02:15;2;['Ari Shaffir', ' Brian Redban'];['Comedians']
174;2012-01-09;02:37;3;['Eddie Bravo', ' Dr. Steve Graham', ' Brian Redban'];['Musicians', 'Athletes, Fighters, Martial Arts']
173;2012-01-07;02:25;2;['Peter Joseph', ' Brian Redban'];['Activists', 'Filmmakers']
172;2012-01-03;02:35;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians']
171;2011-12-28;02:28;2;['EVERLAST', ' Brian Redban'];['Musicians']
170;2011-12-27;02:48;2;['Michael Ruppert', ' Brian Redban'];['Writers', 'Musicians', 'Activists', 'Journalists', 'Comedians']
169;2011-12-24;01:51;5;['Brian Redban', ' Doug Benson', ' Bert Kreischer', ' Ari Shaffir', ' Jason Gillearn'];['Comedians']
168;2011-12-21;02:24;3;['Ronda Rousey', ' Eddie Bravo', ' Brian Redban'];[]
167;2011-12-21;02:54;2;['Aubrey Marcus', ' Brian Redban'];['Writers', 'Business', 'Comedians']
166;2011-12-14;02:36;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
165;2011-12-13;03:17;2;['Bruce Lipton', ' Brian Redban'];['Comedians']
164;2011-12-06;02:44;2;['Shane Smith', ' Brian Redban'];['Journalists']
163;2011-12-01;03:10;3;['Doug Stanhope', ' Joey Diaz', ' Brian Redban'];['Actors', 'Comedians']
162;2011-11-29;01:49;2;['Daniele Bolelli', ' Brian Redban'];['Actors', 'Scientists', 'Comedians', 'Athletes, Fighters, Martial Arts']
161;2011-11-29;02:57;2;['Bert Kreischer', ' Brian Redban'];['Comedians']
160;2011-11-24;02:56;2;['Eddie Bravo', ' Brian Redban'];['Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
159;2011-11-23;02:31;2;['Nick Thune', ' Brian Redban'];['Comedians']
158;2011-11-16;02:56;2;['Doug Benson', ' Brian Redban'];['Comedians']
157;2011-11-16;02:44;3;['Tom Segura', ' Christina Pazsitzky', ' Brian Redban'];['Comedians']
156;2011-11-10;02:31;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
155;2011-11-08;02:04;2;['Dave Attell', ' Brian Redban'];['Writers', 'Actors', 'Comedians']
153;2011-11-01;02:12;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians']
152;2011-10-28;02:07;1;['Brian Redban'];['Comedians']
151;2011-10-25;02:22;2;['Josh McDermitt', ' Brian Redban'];['Actors', 'Comedians']
150;2011-10-24;02:25;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians']
148;2011-10-20;02:48;2;['Kevin Pereira', ' Brian Redban'];['Miscellaneous']
144;2011-10-04;02:27;2;['Eddie Bravo', ' Brian Redban'];['Musicians', 'Athletes, Fighters, Martial Arts']
143;2011-09-28;02:51;3;['Mayhem Miller', ' Ryan Parsons', ' Brian Redban'];['Athletes, Fighters, Martial Arts']
140;2011-09-22;02:53;2;['Brendon Walsh', ' Brian Redban'];['Comedians']
139;2011-09-15;02:42;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
138;2011-09-12;02:31;2;['Anthony Bourdain', ' Brian Redban'];['Comedians']
137;2011-09-10;02:36;2;['Tim Ferriss', ' Brian Redban'];['Comedians']
136;2011-09-09;01:39;2;['Daniel Pinchbeck', ' Brian Redban'];['Comedians']
135;2011-09-06;02:35;3;['John Heffron', ' Joey Diaz', ' Brian Redban'];['Actors', 'Comedians']
134;2011-09-02;03:33;2;['Kevin Smith', ' Brian Redban'];['Writers', 'Actors', 'Authors', 'Comedians']
132;2011-08-22;02:41;2;['Bert Kreischer', ' Brian Redban'];['Comedians']
131;2011-08-17;02:08;2;['Neal Brennan', ' Brian Redban'];['Writers', 'Actors', 'Comedians']
130;2011-08-16;02:41;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
129;2011-08-11;02:26;2;['Ari Shaffir', ' Brian Redban'];['Comedians']
128;2011-08-10;02:34;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians']
127;2011-08-03;02:13;2;['Aubrey Marcus', ' Brian Redban'];['Writers', 'Business', 'Comedians']
126;2011-07-31;02:28;2;['Freddy Lockhart', ' Brian Redban'];['Comedians']
125;2011-07-28;02:29;3;['Giorgio A. Tsoukalos', ' Eddie Bravo', ' Brian Redban'];['Miscellaneous', 'Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
124;2011-07-25;02:23;1;['Michael Schiavello'];['Journalists']
123;2011-07-20;02:21;2;['Tom Segura', ' Brian Redban'];['Comedians']
122;2011-07-19;02:15;2;['Jamie Kilstein', ' Brian Redban'];['Writers', 'Comedians']
121;2011-07-11;02:26;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians']
120;2011-07-06;02:18;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
119;2011-07-05;02:17;2;['Jan Irvin', ' Brian Redban'];['Comedians']
118;2011-06-29;02:24;2;['Ari Shaffir', ' Brian Redban'];['Comedians']
117;2011-06-28;02:36;2;['Eddie Bravo', ' Brian Redban'];['Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
116;2011-06-21;02:02;3;['Russell Peters', ' Junior Simpson', ' Brian Redban'];['Actors', 'Comedians']
115;2011-06-20;02:10;2;['Maz Jobrani', ' Brian Redban'];['Comedians']
114;2011-06-15;02:18;2;['Neal Brennan', ' Brian Redban'];['Writers', 'Actors', 'Comedians']
113;2011-06-13;02:11;2;['Brian Posehn', ' Brian Redban'];['Comedians']
112;2011-06-07;02:27;3;['Cliff Bleszinski', ' Jon Christofaris', ' Brian Redban'];['Comedians']
111;2011-06-06;02:42;2;['Al Madrigal', ' Brian Redban'];['Actors', 'Comedians']
110;2011-06-02;02:07;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
109;2011-05-31;02:30;2;['Ari Shaffir', ' Brian Redban'];['Comedians']
108;2011-05-30;02:16;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians']
107;2011-05-13;02:16;2;['Doug Benson', ' Brian Redban'];['Comedians']
106;2011-05-10;02:01;2;['Steve Rannazzisi', ' Brian Redban'];['Comedians']
105;2011-05-10;02:42;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians']
104;2011-05-04;01:53;1;['Sam Tripoli'];['Comedians']
103;2011-05-02;02:07;2;['Duncan Trussell', ' Brian Redban'];['Comedians']
102;2011-04-28;02:09;2;['John Heffron', ' Brian Redban'];['Comedians']
101;2011-04-26;02:21;2;['Adam Carolla', ' Brian Redban'];['Actors', 'Comedians']
100;2011-04-19;02:04;1;['Brian Redban'];['Comedians']
99;2011-04-18;01:57;2;['TOM SEGURA', ' BRIAN REDBAN'];[]
98;2011-04-14;02:08;2;['Daryl Wright', ' Brian Whitaker'];['Journalists', 'Comedians']
96;2011-04-09;02:36;2;['Kevin Pereira', ' Brian Redban'];['Miscellaneous', 'Comedians', 'Athletes, Fighters, Martial Arts']
95;2011-04-05;02:32;2;['Bert Kreischer', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
94;2011-03-31;01:57;2;['Diaz', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
93;2011-03-28;02:28;2;['Eddie Bravo', ' Brian Redban'];['Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
92;2011-03-23;02:25;2;['Jim Norton', ' Brian Redban'];['Athletes, Fighters, Martial Arts']
91;2011-03-22;02:59;2;['Bill Burr', ' Brian Redban'];['Journalists', 'Comedians']
90;2011-03-17;02:00;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
89;2011-03-16;02:16;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
88;2011-03-10;02:15;2;['Dick', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
87;2011-03-08;02:11;2;['Dana Dearmond', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
86;2011-03-04;01:51;1;['Tom Segura'];['Athletes, Fighters, Martial Arts']
85;2011-03-01;01:57;1;['Ari Shaffir'];['Athletes, Fighters, Martial Arts']
84;2011-02-28;02:49;2;['Duncan Trussell', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
83;2011-02-22;02:12;2;['Bas Rutten', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
82;2011-02-22;02:15;2;['Dave Foley', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
81;2011-02-17;02:31;2;['Pete Johansson', ' Brian Redban'];['Athletes, Fighters, Martial Arts']
80;2011-02-15;01:10;3;['Joey Diaz', ' Ari Shaffir', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
79;2011-02-10;02:16;2;['Jon Lajoie', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
78;2011-02-08;02:10;2;['Chris Marcus', ' Brian Redban'];['Writers', 'Business', 'Comedians', 'Athletes, Fighters, Martial Arts']
77;2011-02-03;02:32;2;['Eddie Ifft', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
76;2011-02-01;02:16;2;['Bobby Lee', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
75;2011-01-27;02:21;2;['Sam Tripoli', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
74;2011-01-25;02:27;2;['Allison Sciulla', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
73;2011-01-20;02:14;2;['Bert Kreischer', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
72;2011-01-18;02:29;2;['Ari Shaffir', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
71;2011-01-13;02:50;2;['Al Madrigal', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
70;2011-01-11;02:44;2;['Brendon Walsh', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
69;2011-01-05;02:29;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
68;2011-01-04;02:37;2;['Iliza Schlesinger', ' Brian Redban'];['Filmmakers', 'Comedians', 'Athletes, Fighters, Martial Arts']
67;2010-12-30;02:38;2;['Hal Sparks', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
66;2010-12-28;02:07;2;['Nick Swardson', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
65;2010-12-23;02:08;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
64;2010-12-21;02:35;2;['John Heffron', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
63;2010-12-17;02:35;2;['Russell Peters', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
62;2010-12-14;00:52;1;['Duncan Trussell'];['Athletes, Fighters, Martial Arts']
61;2010-12-09;02:21;2;['Cliff Bleszinski', ' Brian Redban'];['IT, Game Devs, Programming', 'Comedians', 'Athletes, Fighters, Martial Arts']
60;2010-12-08;02:27;3;['Joey Diaz', ' Ari Shaffir', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
59;2010-12-02;02:11;2;['Ralphie May', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
58;2010-11-30;02:31;2;['Jason Mayhem Miller', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
57;2010-11-26;02:08;2;['Jayson Thibault', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
56;2010-11-23;02:34;2;['Johnny Pemberton', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
55;2010-11-17;02:39;2;['Duncan Trussell', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
54;2010-11-09;02:16;2;['EDDIE BRAVO', ' BRIAN REDBAN'];['Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
53;2010-11-02;02:51;2;['Freddy Lockhart', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
52;2010-10-28;02:02;2;['Steve Rannazzisi', ' Brian Redban'];['Athletes, Fighters, Martial Arts']
51;2010-10-26;02:05;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
50;2010-10-22;02:33;2;['Little Esther', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
49;2010-10-20;03:01;2;['Duncan Trussell', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
48;2010-10-13;02:18;1;['Brian Redban'];['Miscellaneous', 'Comedians']
47;2010-10-10;01:22;1;['Michael Schiavello'];['Journalists', 'Athletes, Fighters, Martial Arts']
46;2010-10-06;02:25;2;['Chris Aubrey Marcus', ' Brian Redban'];['Writers', 'Business', 'Comedians', 'Athletes, Fighters, Martial Arts']
45;2010-09-29;01:59;2;['Tom Green', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
44;2010-09-29;02:17;2;['Todd McKormick', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
43;2010-09-24;02:30;2;['Doug Stanhope', ' Brian Reichle'];['Miscellaneous', 'Comedians', 'Athletes, Fighters, Martial Arts']
42;2010-09-21;02:07;2;['Duncan Trussell', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
41;2010-09-14;02:25;2;['Ari Shaffir', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
40;2010-09-07;02:18;2;['Tyler Knight', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
39;2010-09-02;02:16;2;['Joey Diaz', ' Eddie Bravo'];['Miscellaneous', 'Musicians', 'Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
38;2010-09-01;02:24;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
37;2010-08-24;02:02;2;['RICKY SCHRODER', ' BRIAN REDBAN'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
36;2010-08-22;02:49;2;['Eddie Bravo', ' Brian Redban'];['Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
34;2010-08-11;02:14;2;['Doug Benson', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
33;2010-08-04;02:29;2;['Dane Cook', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
32;2010-07-28;01:57;2;['Bryan Callen', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
31;2010-07-20;02:11;2;['Mayhem Miller', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
30;2010-07-14;02:10;2;['Eddie Bravo', ' Brian Redban'];['Musicians', 'Athletes, Fighters, Martial Arts']
29;2010-07-06;02:00;1;['Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
28;2010-06-29;02:08;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Authors', 'Comedians', 'Athletes, Fighters, Martial Arts']
27;2010-06-23;02:48;2;['Sam Tripoli', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
26;2010-06-16;02:20;2;['Bill Burr', ' Brian Redban'];['Writers', 'Comedians', 'Athletes, Fighters, Martial Arts']
25;2010-06-15;02:20;2;['Joey Diaz', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
24;2010-06-08;02:17;2;['Eddie Bravo', ' Brian Redban'];['Musicians', 'Hunters', 'Athletes, Fighters, Martial Arts']
23;2010-06-02;02:13;1;['Brian Redban'];['Authors', 'Scientists', 'Business', 'IT, Game Devs, Programming', 'Comedians', 'Athletes, Fighters, Martial Arts']
22;2010-05-25;02:17;2;['John Heffron', ' Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
21;2010-05-18;02:22;1;['Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
20;2010-05-12;02:22;1;['Tom Segura'];['Comedians', 'Athletes, Fighters, Martial Arts']
19;2010-05-04;02:15;1;['Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
18;2010-04-27;02:03;1;['Brian Redban'];['Miscellaneous', 'Writers', 'Authors', 'Business', 'Actors', 'Filmmakers', 'Comedians', 'Athletes, Fighters, Martial Arts']
17;2010-04-21;02:10;2;['Ari Shaffir', ' Eddie Bravo'];['Writers', 'Musicians', 'Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
16;2010-04-13;02:02;1;['Brian Redban'];['Writers', 'Authors', 'Scientists', 'Actors', 'Filmmakers', 'Activists', 'Comedians', 'Athletes, Fighters, Martial Arts']
15;2010-04-07;01:58;1;['Brian Redban'];['Writers', 'Business', 'Musicians', 'Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
14;2010-04-03;02:02;1;['Brian Redban'];['Writers', 'Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
13;2010-03-31;00:43;1;['Eddie Bravo'];['Miscellaneous', 'Business', 'Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
12;2010-03-20;01:38;1;[''];['Comedians', 'Athletes, Fighters, Martial Arts']
11;2010-03-09;02:21;2;['Ari Shaffir', ' Brian Redban'];['Writers', 'Authors', 'Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
10;2010-03-03;01:06;1;['Ben Askren'];['Writers', 'Business', 'Musicians', 'Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
9;2010-02-24;02:30;1;['Brian Redban'];['Actors', 'Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
8;2010-02-10;02:22;2;['Tom Segura', ' Brian Redban'];['Writers', 'Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
7;2010-02-03;02:32;1;['Brian Redban'];['Actors', 'IT, Game Devs, Programming', 'Comedians', 'Athletes, Fighters, Martial Arts']
6;2010-01-28;02:33;1;['Brian Redban'];['Actors', 'Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
5;2010-01-21;02:17;3;['John Heffron', ' Ari Shaffir', ' Brian Redban'];['Actors', 'Comedians', 'Athletes, Fighters, Martial Arts']
4;2010-01-13;02:18;1;['Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
3;2010-01-06;02:15;2;['Ari Shaffir', ' Brian Redban'];['Actors', 'Musicians', 'Comedians', 'Athletes, Fighters, Martial Arts']
2;2009-12-29;02:32;1;['Brian Redban'];['Miscellaneous', 'Actors', 'Authors', 'Comedians']
1;2009-12-24;02:02;1;['Brian Redban'];['Comedians', 'Athletes, Fighters, Martial Arts']
