,Time(s),Count,From silence set(%),From signal(%)
2262,0.202,2,0.0,0.0
2263,0.1425625,2,0.0,0.0
2264,0.24556250000000002,2,0.0,0.0
2265,0.1209375,2,0.0,0.0
2266,0.5373125,2,0.0,0.0
2267,0.171,2,0.0,0.0
2268,0.28350000000000003,2,0.0,0.0
2269,0.25025000000000003,2,0.0,0.0
2270,0.17225000000000001,2,0.0,0.0
2271,0.2719375,2,0.0,0.0
2272,0.18825,2,0.0,0.0
2273,0.39006250000000003,2,0.0,0.0
2274,0.0981875,2,0.0,0.0
2275,0.347125,2,0.0,0.0
2276,0.1484375,2,0.0,0.0
2277,0.1615,2,0.0,0.0
2278,0.132875,2,0.0,0.0
2279,0.2548125,2,0.0,0.0
2280,0.244125,2,0.0,0.0
2281,0.26056250000000003,2,0.0,0.0
2282,0.1761875,2,0.0,0.0
2283,0.4226875,2,0.0,0.0
2284,0.6000625,2,0.0,0.0
2285,0.294875,2,0.0,0.0
2286,0.1041875,2,0.0,0.0
2287,0.1509375,2,0.0,0.0
2288,0.135625,2,0.0,0.0
2289,0.9373125,2,0.0,0.0
2290,0.19225,2,0.0,0.0
2291,0.4353125,2,0.0,0.0
2292,0.277,2,0.0,0.0
2293,0.1231875,2,0.0,0.0
2294,0.8155,2,0.0,0.0
2295,0.1980625,2,0.0,0.0
2296,0.1620625,2,0.0,0.0
2297,0.15637500000000001,2,0.0,0.0
2298,0.312875,2,0.0,0.0
2299,0.313,2,0.0,0.0
2300,0.0873125,2,0.0,0.0
2301,0.115875,2,0.0,0.0
2302,0.083375,2,0.0,0.0
2303,0.1908125,2,0.0,0.0
2304,0.321875,2,0.0,0.0
2305,0.1588125,2,0.0,0.0
2306,0.113,2,0.0,0.0
2307,0.1205,2,0.0,0.0
2308,0.20700000000000002,2,0.0,0.0
2309,0.10362500000000001,2,0.0,0.0
2310,0.1900625,2,0.0,0.0
2311,0.185,2,0.0,0.0
2312,0.18,2,0.0,0.0
2313,0.3035,2,0.0,0.0
2314,0.13875,2,0.0,0.0
2315,0.39825,2,0.0,0.0
2316,0.42812500000000003,2,0.0,0.0
2317,0.2545625,2,0.0,0.0
2318,0.1869375,2,0.0,0.0
2319,0.1241875,2,0.0,0.0
2320,0.1724375,2,0.0,0.0
2321,0.1423125,2,0.0,0.0
2322,0.617375,2,0.0,0.0
2323,0.271,2,0.0,0.0
2324,0.32225,2,0.0,0.0
2325,0.0824375,2,0.0,0.0
2326,0.3195625,2,0.0,0.0
2327,0.1963125,2,0.0,0.0
2328,0.2215,2,0.0,0.0
2329,0.6668125,2,0.0,0.0
2330,0.176375,2,0.0,0.0
2331,0.315375,2,0.0,0.0
2332,0.16543750000000002,2,0.0,0.0
2333,0.5221875,2,0.0,0.0
2334,0.30375,2,0.0,0.0
2335,0.1720625,2,0.0,0.0
2336,0.1123125,2,0.0,0.0
2337,0.1539375,2,0.0,0.0
2338,0.1124375,2,0.0,0.0
2339,0.2803125,2,0.0,0.0
2340,0.084,2,0.0,0.0
2341,0.1466875,2,0.0,0.0
2342,0.1369375,2,0.0,0.0
2343,0.11800000000000001,2,0.0,0.0
2344,0.2264375,2,0.0,0.0
2345,0.1455,2,0.0,0.0
2346,0.110375,2,0.0,0.0
2347,0.3505625,2,0.0,0.0
2348,0.152875,2,0.0,0.0
2349,0.245,2,0.0,0.0
2350,0.3016875,2,0.0,0.0
2351,0.2183125,2,0.0,0.0
2352,0.1286875,2,0.0,0.0
2353,0.13575,2,0.0,0.0
2354,0.3061875,2,0.0,0.0
2355,0.31925000000000003,2,0.0,0.0
2356,0.1181875,2,0.0,0.0
2357,0.1215625,2,0.0,0.0
2358,0.1834375,2,0.0,0.0
2359,0.15325,2,0.0,0.0
2360,0.1628125,2,0.0,0.0
2361,0.1320625,2,0.0,0.0
2362,0.2195,2,0.0,0.0
2363,0.1075625,2,0.0,0.0
2364,0.2700625,2,0.0,0.0
2365,0.15925,2,0.0,0.0
2366,0.0974375,2,0.0,0.0
2367,0.2486875,2,0.0,0.0
2368,0.11625,2,0.0,0.0
2369,0.1054375,2,0.0,0.0
2370,0.1414375,2,0.0,0.0
2371,0.108375,2,0.0,0.0
2372,0.1059375,2,0.0,0.0
2373,0.1929375,2,0.0,0.0
2374,0.4155625,2,0.0,0.0
2375,0.204125,2,0.0,0.0
2376,0.2191875,2,0.0,0.0
2377,0.1523125,2,0.0,0.0
2378,0.1138125,2,0.0,0.0
2379,0.27768750000000003,2,0.0,0.0
2380,0.330625,2,0.0,0.0
2381,0.1715625,2,0.0,0.0
2382,0.485375,2,0.0,0.0
2383,0.5581875000000001,2,0.0,0.0
2384,0.318125,2,0.0,0.0
2385,0.1690625,2,0.0,0.0
2386,0.21175,2,0.0,0.0
2387,0.1176875,2,0.0,0.0
2388,0.24875,2,0.0,0.0
2389,0.1925625,2,0.0,0.0
2390,0.3134375,2,0.0,0.0
2391,0.5761875,2,0.0,0.0
2392,0.21775,2,0.0,0.0
2393,0.091875,2,0.0,0.0
2394,0.134375,2,0.0,0.0
2395,0.19825,2,0.0,0.0
2396,0.363875,2,0.0,0.0
2397,0.1709375,2,0.0,0.0
2398,0.144125,2,0.0,0.0
2399,0.404375,2,0.0,0.0
2400,0.1225,2,0.0,0.0
2401,0.106625,2,0.0,0.0
2402,0.25125000000000003,2,0.0,0.0
2403,0.1275,2,0.0,0.0
2404,0.296125,2,0.0,0.0
2405,0.1784375,2,0.0,0.0
2406,0.269,2,0.0,0.0
2407,0.1255625,2,0.0,0.0
2408,0.17450000000000002,2,0.0,0.0
2409,0.15181250000000002,2,0.0,0.0
2410,0.12175,2,0.0,0.0
2411,0.08175,2,0.0,0.0
2412,0.1769375,2,0.0,0.0
2413,0.11068750000000001,2,0.0,0.0
2414,0.20550000000000002,2,0.0,0.0
2415,0.148125,2,0.0,0.0
2416,0.1951875,2,0.0,0.0
2417,0.29475,2,0.0,0.0
2418,0.1135625,2,0.0,0.0
2419,0.5394375,2,0.0,0.0
2420,0.1328125,2,0.0,0.0
2421,0.1856875,2,0.0,0.0
2422,0.3633125,2,0.0,0.0
2423,0.3799375,2,0.0,0.0
2424,0.451125,2,0.0,0.0
2425,0.2095,2,0.0,0.0
2426,0.16075,2,0.0,0.0
2427,0.2100625,2,0.0,0.0
2428,0.27087500000000003,2,0.0,0.0
2429,0.1533125,2,0.0,0.0
2430,0.43525,2,0.0,0.0
2431,0.30475,2,0.0,0.0
2432,0.46725,2,0.0,0.0
2433,0.24125,2,0.0,0.0
2434,0.109625,2,0.0,0.0
2435,0.1288125,2,0.0,0.0
2436,0.1155625,2,0.0,0.0
2437,0.13425,2,0.0,0.0
2438,0.110125,2,0.0,0.0
2439,0.12,2,0.0,0.0
2440,0.11125,2,0.0,0.0
2441,0.10287500000000001,2,0.0,0.0
2442,0.4080625,2,0.0,0.0
2443,0.10162500000000001,2,0.0,0.0
2444,0.3519375,2,0.0,0.0
2445,0.106875,2,0.0,0.0
2446,0.2436875,2,0.0,0.0
2447,0.3209375,2,0.0,0.0
2448,0.34450000000000003,2,0.0,0.0
2449,0.1406875,2,0.0,0.0
2450,0.1418125,2,0.0,0.0
2451,0.142875,2,0.0,0.0
2452,0.1759375,2,0.0,0.0
2453,0.12512500000000001,2,0.0,0.0
2454,0.250375,2,0.0,0.0
2455,0.13625,2,0.0,0.0
2456,0.348625,2,0.0,0.0
2457,0.0904375,2,0.0,0.0
2458,0.23375,2,0.0,0.0
2459,0.405875,2,0.0,0.0
2460,0.163875,2,0.0,0.0
2461,0.3434375,2,0.0,0.0
2462,0.5703125,2,0.0,0.0
2463,0.1750625,2,0.0,0.0
2464,0.16325,2,0.0,0.0
2465,0.3790625,2,0.0,0.0
2466,0.34400000000000003,2,0.0,0.0
2467,0.114,2,0.0,0.0
2468,0.2441875,2,0.0,0.0
2469,0.234875,2,0.0,0.0
2470,0.22087500000000002,2,0.0,0.0
2471,0.3499375,2,0.0,0.0
2472,0.2596875,2,0.0,0.0
2473,0.544625,2,0.0,0.0
2474,0.1843125,2,0.0,0.0
2475,0.228375,2,0.0,0.0
2476,0.11031250000000001,2,0.0,0.0
2477,0.2689375,2,0.0,0.0
2478,0.149,2,0.0,0.0
2479,0.2626875,2,0.0,0.0
2480,0.15912500000000002,2,0.0,0.0
2481,0.23425,2,0.0,0.0
2482,0.1575,2,0.0,0.0
2483,0.2049375,2,0.0,0.0
2484,0.110875,2,0.0,0.0
2485,0.120875,2,0.0,0.0
2486,0.0969375,2,0.0,0.0
2487,0.12875,2,0.0,0.0
2488,0.18525,2,0.0,0.0
2489,0.29862500000000003,2,0.0,0.0
2490,0.115,2,0.0,0.0
2491,0.27618750000000003,2,0.0,0.0
2492,0.242125,2,0.0,0.0
2493,0.48562500000000003,2,0.0,0.0
2494,0.2553125,2,0.0,0.0
2495,0.26206250000000003,2,0.0,0.0
2496,0.43012500000000004,2,0.0,0.0
2497,0.218,2,0.0,0.0
2498,0.169875,2,0.0,0.0
2499,0.39106250000000004,2,0.0,0.0
2500,0.19125,2,0.0,0.0
2501,0.127,2,0.0,0.0
2502,0.506625,2,0.0,0.0
2503,0.2003125,2,0.0,0.0
2504,0.179,2,0.0,0.0
2505,0.278125,2,0.0,0.0
2506,0.1944375,2,0.0,0.0
2507,0.105625,2,0.0,0.0
2508,0.1603125,2,0.0,0.0
2509,0.105125,2,0.0,0.0
2510,0.17775,2,0.0,0.0
2511,0.3695625,2,0.0,0.0
2512,0.12687500000000002,2,0.0,0.0
2513,0.1548125,2,0.0,0.0
2514,0.121125,2,0.0,0.0
2515,0.15175,2,0.0,0.0
2516,0.22337500000000002,2,0.0,0.0
2517,0.3338125,2,0.0,0.0
2518,0.1004375,2,0.0,0.0
2519,0.3414375,2,0.0,0.0
2520,0.1665,2,0.0,0.0
2521,0.463625,2,0.0,0.0
2522,0.093375,2,0.0,0.0
2523,0.0961875,2,0.0,0.0
2524,0.100375,2,0.0,0.0
2525,0.2810625,2,0.0,0.0
2526,0.344875,2,0.0,0.0
2527,0.146125,2,0.0,0.0
2528,0.232,2,0.0,0.0
2529,0.1173125,2,0.0,0.0
2530,0.1433125,2,0.0,0.0
2531,0.2324375,2,0.0,0.0
2532,0.1621875,2,0.0,0.0
2533,0.0814375,2,0.0,0.0
2534,0.1370625,2,0.0,0.0
2535,0.5634375,2,0.0,0.0
2536,0.235625,2,0.0,0.0
2537,0.47075,2,0.0,0.0
2538,0.114375,2,0.0,0.0
2539,0.1553125,2,0.0,0.0
2540,0.0983125,2,0.0,0.0
2541,0.11325,2,0.0,0.0
2542,0.256875,2,0.0,0.0
2543,0.1791875,2,0.0,0.0
2544,0.2114375,2,0.0,0.0
2545,0.08600000000000001,2,0.0,0.0
2546,0.112,2,0.0,0.0
2547,0.4763125,2,0.0,0.0
2548,0.0861875,2,0.0,0.0
2549,0.14375000000000002,2,0.0,0.0
2550,0.109875,2,0.0,0.0
2551,0.22868750000000002,2,0.0,0.0
2552,0.093,2,0.0,0.0
2553,0.11750000000000001,2,0.0,0.0
2554,0.16725,2,0.0,0.0
2555,0.218125,2,0.0,0.0
2556,0.2228125,2,0.0,0.0
2557,0.15937500000000002,2,0.0,0.0
2558,0.17125,2,0.0,0.0
2559,0.6484375,2,0.0,0.0
2560,0.15787500000000002,2,0.0,0.0
2561,0.2516875,2,0.0,0.0
2562,0.1863125,2,0.0,0.0
2563,0.503125,2,0.0,0.0
2564,0.3151875,2,0.0,0.0
2565,0.123625,2,0.0,0.0
2566,0.2025625,2,0.0,0.0
2567,0.2529375,2,0.0,0.0
2568,0.26937500000000003,2,0.0,0.0
2569,0.2211875,2,0.0,0.0
2570,0.1401875,2,0.0,0.0
2571,0.4766875,2,0.0,0.0
2572,0.09875,2,0.0,0.0
2573,0.1704375,2,0.0,0.0
2574,0.160625,2,0.0,0.0
2575,0.10175000000000001,2,0.0,0.0
2576,0.31525000000000003,2,0.0,0.0
2577,0.15131250000000002,2,0.0,0.0
2578,0.191,2,0.0,0.0
2579,0.116125,2,0.0,0.0
2580,0.1215,2,0.0,0.0
2581,0.1373125,2,0.0,0.0
2582,0.35050000000000003,2,0.0,0.0
2583,0.23800000000000002,2,0.0,0.0
2584,0.1230625,2,0.0,0.0
2585,0.2176875,2,0.0,0.0
2586,0.11106250000000001,2,0.0,0.0
2587,0.1358125,2,0.0,0.0
2588,0.33768750000000003,2,0.0,0.0
2589,0.24775,2,0.0,0.0
2590,0.3028125,2,0.0,0.0
2591,0.18075,2,0.0,0.0
2592,0.2560625,2,0.0,0.0
2593,0.109125,2,0.0,0.0
2594,0.22375,2,0.0,0.0
2595,0.1198125,2,0.0,0.0
2596,0.224875,2,0.0,0.0
2597,0.107,2,0.0,0.0
2598,0.131125,2,0.0,0.0
2599,0.32406250000000003,2,0.0,0.0
2600,0.21125,2,0.0,0.0
2601,0.26156250000000003,1,0.0,0.0
2602,0.3943125,1,0.0,0.0
2603,1.2870625,1,0.0,0.0
2604,0.361375,1,0.0,0.0
2605,1.1394375,1,0.0,0.0
2606,0.43825000000000003,1,0.0,0.0
2607,0.63125,1,0.0,0.0
2608,0.3753125,1,0.0,0.0
2609,0.63225,1,0.0,0.0
2610,0.596,1,0.0,0.0
2611,0.13493750000000002,1,0.0,0.0
2612,0.18081250000000001,1,0.0,0.0
2613,0.3854375,1,0.0,0.0
2614,0.710875,1,0.0,0.0
2615,0.1141875,1,0.0,0.0
2616,0.2171875,1,0.0,0.0
2617,0.196375,1,0.0,0.0
2618,0.795875,1,0.0,0.0
2619,1.7096875,1,0.0,0.0
2620,0.5415,1,0.0,0.0
2621,0.34,1,0.0,0.0
2622,0.37325,1,0.0,0.0
2623,0.4194375,1,0.0,0.0
2624,0.1824375,1,0.0,0.0
2625,2.230375,1,0.0,0.0
2626,0.34500000000000003,1,0.0,0.0
2627,0.4405,1,0.0,0.0
2628,0.55875,1,0.0,0.0
2629,0.321125,1,0.0,0.0
2630,1.010375,1,0.0,0.0
2631,0.19187500000000002,1,0.0,0.0
2632,1.428125,1,0.0,0.0
2633,0.23525000000000001,1,0.0,0.0
2634,0.11812500000000001,1,0.0,0.0
2635,0.3648125,1,0.0,0.0
2636,0.7251875,1,0.0,0.0
2637,0.8160625,1,0.0,0.0
2638,0.12725,1,0.0,0.0
2639,0.44956250000000003,1,0.0,0.0
2640,0.6159375,1,0.0,0.0
2641,0.4735625,1,0.0,0.0
2642,0.2745625,1,0.0,0.0
2643,0.1719375,1,0.0,0.0
2644,0.35100000000000003,1,0.0,0.0
2645,0.22718750000000001,1,0.0,0.0
2646,0.53,1,0.0,0.0
2647,1.4939375000000001,1,0.0,0.0
2648,0.6959375,1,0.0,0.0
2649,0.49443750000000003,1,0.0,0.0
2650,0.2243125,1,0.0,0.0
2651,0.6485625,1,0.0,0.0
2652,0.5729375,1,0.0,0.0
2653,0.1084375,1,0.0,0.0
2654,0.3981875,1,0.0,0.0
2655,0.1948125,1,0.0,0.0
2656,0.438,1,0.0,0.0
2657,0.3470625,1,0.0,0.0
2658,0.3204375,1,0.0,0.0
2659,0.7085,1,0.0,0.0
2660,0.11837500000000001,1,0.0,0.0
2661,0.8233125,1,0.0,0.0
2662,0.1378125,1,0.0,0.0
2663,1.0354375,1,0.0,0.0
2664,0.2864375,1,0.0,0.0
2665,0.3464375,1,0.0,0.0
2666,0.36843750000000003,1,0.0,0.0
2667,0.320875,1,0.0,0.0
2668,0.3018125,1,0.0,0.0
2669,0.20925,1,0.0,0.0
2670,0.31275000000000003,1,0.0,0.0
2671,0.503625,1,0.0,0.0
2672,0.11925000000000001,1,0.0,0.0
2673,0.7566875000000001,1,0.0,0.0
2674,0.39537500000000003,1,0.0,0.0
2675,1.124875,1,0.0,0.0
2676,0.3793125,1,0.0,0.0
2677,0.1895625,1,0.0,0.0
2678,0.413875,1,0.0,0.0
2679,0.7445,1,0.0,0.0
2680,0.57225,1,0.0,0.0
2681,0.8798750000000001,1,0.0,0.0
2682,1.1489375,1,0.0,0.0
2683,0.72275,1,0.0,0.0
2684,0.35975,1,0.0,0.0
2685,0.62525,1,0.0,0.0
2686,0.8805625,1,0.0,0.0
2687,0.5395625000000001,1,0.0,0.0
2688,0.19162500000000002,1,0.0,0.0
2689,0.18812500000000001,1,0.0,0.0
2690,0.24481250000000002,1,0.0,0.0
2691,0.5201250000000001,1,0.0,0.0
2692,0.4176875,1,0.0,0.0
2693,0.1184375,1,0.0,0.0
2694,0.5971875,1,0.0,0.0
2695,1.0836875,1,0.0,0.0
2696,1.0510625,1,0.0,0.0
2697,0.248875,1,0.0,0.0
2698,0.37025,1,0.0,0.0
2699,0.096375,1,0.0,0.0
2700,0.18675,1,0.0,0.0
2701,0.4093125,1,0.0,0.0
2702,0.454,1,0.0,0.0
2703,0.4563125,1,0.0,0.0
2704,0.43425,1,0.0,0.0
2705,0.2559375,1,0.0,0.0
2706,0.5105000000000001,1,0.0,0.0
2707,0.40025,1,0.0,0.0
2708,0.6914375,1,0.0,0.0
2709,0.5369375,1,0.0,0.0
2710,0.6539375000000001,1,0.0,0.0
2711,0.9891875,1,0.0,0.0
2712,0.465625,1,0.0,0.0
2713,0.2616875,1,0.0,0.0
2714,0.29,1,0.0,0.0
2715,0.6051875,1,0.0,0.0
2716,0.4410625,1,0.0,0.0
2717,0.37875000000000003,1,0.0,0.0
2718,1.0079375,1,0.0,0.0
2719,0.33725,1,0.0,0.0
2720,0.28225,1,0.0,0.0
2721,0.4839375,1,0.0,0.0
2722,0.299375,1,0.0,0.0
2723,0.53075,1,0.0,0.0
2724,0.1284375,1,0.0,0.0
2725,1.0195,1,0.0,0.0
2726,0.19087500000000002,1,0.0,0.0
2727,0.52175,1,0.0,0.0
2728,0.10925,1,0.0,0.0
2729,0.4118125,1,0.0,0.0
2730,0.249875,1,0.0,0.0
2731,0.33187500000000003,1,0.0,0.0
2732,0.6356875,1,0.0,0.0
2733,0.1160625,1,0.0,0.0
2734,0.578375,1,0.0,0.0
2735,1.0323125,1,0.0,0.0
2736,1.3102500000000001,1,0.0,0.0
2737,1.29275,1,0.0,0.0
2738,1.3447500000000001,1,0.0,0.0
2739,1.243625,1,0.0,0.0
2740,0.34118750000000003,1,0.0,0.0
2741,0.6640625,1,0.0,0.0
2742,0.9021250000000001,1,0.0,0.0
2743,0.2105,1,0.0,0.0
2744,0.4136875,1,0.0,0.0
2745,0.163,1,0.0,0.0
2746,0.451875,1,0.0,0.0
2747,0.25825,1,0.0,0.0
2748,0.1545625,1,0.0,0.0
2749,0.2575625,1,0.0,0.0
2750,0.7159375,1,0.0,0.0
2751,0.39075,1,0.0,0.0
2752,0.579875,1,0.0,0.0
2753,0.09506250000000001,1,0.0,0.0
2754,1.2639375,1,0.0,0.0
2755,0.341125,1,0.0,0.0
2756,0.154125,1,0.0,0.0
2757,0.18331250000000002,1,0.0,0.0
2758,0.3631875,1,0.0,0.0
2759,0.129125,1,0.0,0.0
2760,1.8499375,1,0.0,0.0
2761,1.2259375000000001,1,0.0,0.0
2762,0.2975625,1,0.0,0.0
2763,1.02425,1,0.0,0.0
2764,0.4504375,1,0.0,0.0
2765,0.43043750000000003,1,0.0,0.0
2766,0.1394375,1,0.0,0.0
2767,0.7688125,1,0.0,0.0
2768,1.0362500000000001,1,0.0,0.0
2769,0.2611875,1,0.0,0.0
2770,0.2885625,1,0.0,0.0
2771,0.1754375,1,0.0,0.0
2772,0.42231250000000004,1,0.0,0.0
2773,0.1776875,1,0.0,0.0
2774,0.9185625000000001,1,0.0,0.0
2775,0.3285,1,0.0,0.0
2776,0.54525,1,0.0,0.0
2777,0.3454375,1,0.0,0.0
2778,0.326875,1,0.0,0.0
2779,0.6657500000000001,1,0.0,0.0
2780,0.39787500000000003,1,0.0,0.0
2781,0.36125,1,0.0,0.0
2782,0.5808125000000001,1,0.0,0.0
2783,0.7998125,1,0.0,0.0
2784,2.0328125,1,0.0,0.0
2785,0.231125,1,0.0,0.0
2786,0.4000625,1,0.0,0.0
2787,0.27037500000000003,1,0.0,0.0
2788,0.2535625,1,0.0,0.0
2789,0.738125,1,0.0,0.0
2790,1.0561875,1,0.0,0.0
2791,0.338875,1,0.0,0.0
2792,0.2348125,1,0.0,0.0
2793,0.47250000000000003,1,0.0,0.0
2794,0.18925,1,0.0,0.0
2795,0.22125,1,0.0,0.0
2796,0.2061875,1,0.0,0.0
2797,0.1298125,1,0.0,0.0
2798,0.65075,1,0.0,0.0
2799,0.874375,1,0.0,0.0
2800,0.1909375,1,0.0,0.0
2801,0.513375,1,0.0,0.0
2802,0.5936875,1,0.0,0.0
2803,0.24675,1,0.0,0.0
2804,0.539625,1,0.0,0.0
2805,0.37175,1,0.0,0.0
2806,0.28931250000000003,1,0.0,0.0
2807,0.1634375,1,0.0,0.0
2808,0.1645,1,0.0,0.0
2809,0.3120625,1,0.0,0.0
2810,0.265625,1,0.0,0.0
2811,0.67975,1,0.0,0.0
2812,0.1549375,1,0.0,0.0
2813,0.2619375,1,0.0,0.0
2814,1.0929375000000001,1,0.0,0.0
2815,0.45,1,0.0,0.0
2816,0.172875,1,0.0,0.0
2817,0.2059375,1,0.0,0.0
2818,0.3443125,1,0.0,0.0
2819,0.42081250000000003,1,0.0,0.0
2820,1.082,1,0.0,0.0
2821,0.4104375,1,0.0,0.0
2822,0.41050000000000003,1,0.0,0.0
2823,0.1701875,1,0.0,0.0
2824,0.3045,1,0.0,0.0
2825,0.627,1,0.0,0.0
2826,1.57975,1,0.0,0.0
2827,0.5636875,1,0.0,0.0
2828,0.2856875,1,0.0,0.0
2829,0.3825,1,0.0,0.0
2830,0.47550000000000003,1,0.0,0.0
2831,0.1563125,1,0.0,0.0
2832,0.4079375,1,0.0,0.0
2833,0.325375,1,0.0,0.0
2834,0.49825,1,0.0,0.0
2835,0.328125,1,0.0,0.0
2836,0.53325,1,0.0,0.0
2837,0.3473125,1,0.0,0.0
2838,0.2510625,1,0.0,0.0
2839,0.5765625,1,0.0,0.0
2840,0.1910625,1,0.0,0.0
2841,0.2179375,1,0.0,0.0
2842,0.1469375,1,0.0,0.0
2843,0.131875,1,0.0,0.0
2844,0.34218750000000003,1,0.0,0.0
2845,0.2475,1,0.0,0.0
2846,0.943125,1,0.0,0.0
2847,0.4040625,1,0.0,0.0
2848,0.3604375,1,0.0,0.0
2849,0.1968125,1,0.0,0.0
2850,0.3885,1,0.0,0.0
2851,0.5384375,1,0.0,0.0
2852,0.3560625,1,0.0,0.0
2853,0.3088125,1,0.0,0.0
2854,0.6144375,1,0.0,0.0
2855,0.4719375,1,0.0,0.0
2856,0.1524375,1,0.0,0.0
2857,0.46187500000000004,1,0.0,0.0
2858,0.30875,1,0.0,0.0
2859,0.4055,1,0.0,0.0
2860,0.2384375,1,0.0,0.0
2861,0.37475,1,0.0,0.0
2862,0.415875,1,0.0,0.0
2863,0.374,1,0.0,0.0
2864,0.1601875,1,0.0,0.0
2865,0.267,1,0.0,0.0
2866,0.2723125,1,0.0,0.0
2867,0.10212500000000001,1,0.0,0.0
2868,0.2576875,1,0.0,0.0
2869,0.1076875,1,0.0,0.0
2870,0.594875,1,0.0,0.0
2871,0.14425,1,0.0,0.0
2872,0.391625,1,0.0,0.0
2873,0.8813125,1,0.0,0.0
2874,0.228625,1,0.0,0.0
2875,0.24381250000000002,1,0.0,0.0
2876,0.240125,1,0.0,0.0
2877,0.195625,1,0.0,0.0
2878,0.3561875,1,0.0,0.0
2879,0.452,1,0.0,0.0
2880,0.1945,1,0.0,0.0
2881,0.3186875,1,0.0,0.0
2882,0.36375,1,0.0,0.0
2883,0.7038125000000001,1,0.0,0.0
2884,0.1400625,1,0.0,0.0
2885,0.33875,1,0.0,0.0
2886,0.3745,1,0.0,0.0
2887,0.6478125,1,0.0,0.0
2888,0.21356250000000002,1,0.0,0.0
2889,0.1658125,1,0.0,0.0
2890,0.5821875,1,0.0,0.0
2891,0.2483125,1,0.0,0.0
2892,0.10725,1,0.0,0.0
2893,0.3680625,1,0.0,0.0
2894,0.3319375,1,0.0,0.0
2895,0.37825000000000003,1,0.0,0.0
2896,0.3385625,1,0.0,0.0
2897,0.57925,1,0.0,0.0
2898,0.121625,1,0.0,0.0
2899,0.22,1,0.0,0.0
2900,0.1079375,1,0.0,0.0
2901,0.14025,1,0.0,0.0
2902,0.213,1,0.0,0.0
2903,0.3779375,1,0.0,0.0
2904,0.418625,1,0.0,0.0
2905,0.35875,1,0.0,0.0
2906,0.391,1,0.0,0.0
2907,0.309125,1,0.0,0.0
2908,1.0063125,1,0.0,0.0
2909,0.597125,1,0.0,0.0
2910,0.410375,1,0.0,0.0
2911,0.1633125,1,0.0,0.0
2912,0.4635625,1,0.0,0.0
2913,0.21987500000000001,1,0.0,0.0
2914,0.1868125,1,0.0,0.0
2915,0.3640625,1,0.0,0.0
2916,0.32306250000000003,1,0.0,0.0
2917,0.24531250000000002,1,0.0,0.0
2918,0.1290625,1,0.0,0.0
2919,0.38956250000000003,1,0.0,0.0
2920,0.3585625,1,0.0,0.0
2921,0.2729375,1,0.0,0.0
2922,0.35925,1,0.0,0.0
2923,0.2116875,1,0.0,0.0
2924,0.77075,1,0.0,0.0
2925,0.129375,1,0.0,0.0
2926,0.36075,1,0.0,0.0
2927,0.1399375,1,0.0,0.0
2928,0.2451875,1,0.0,0.0
2929,0.1825,1,0.0,0.0
2930,0.520625,1,0.0,0.0
2931,0.6158750000000001,1,0.0,0.0
2932,0.3544375,1,0.0,0.0
2933,0.4495,1,0.0,0.0
2934,0.514,1,0.0,0.0
2935,0.5715625,1,0.0,0.0
2936,0.1431875,1,0.0,0.0
2937,0.5261250000000001,1,0.0,0.0
2938,0.16668750000000002,1,0.0,0.0
2939,0.170375,1,0.0,0.0
2940,0.3278125,1,0.0,0.0
2941,0.3133125,1,0.0,0.0
2942,0.1988125,1,0.0,0.0
2943,0.13325,1,0.0,0.0
2944,0.6756875,1,0.0,0.0
2945,0.3925625,1,0.0,0.0
2946,0.4035,1,0.0,0.0
2947,0.6981875,1,0.0,0.0
2948,0.2305625,1,0.0,0.0
2949,1.755875,1,0.0,0.0
2950,0.1144375,1,0.0,0.0
2951,0.5171250000000001,1,0.0,0.0
2952,0.2165,1,0.0,0.0
2953,0.2530625,1,0.0,0.0
2954,0.2454375,1,0.0,0.0
2955,0.473625,1,0.0,0.0
2956,0.20725000000000002,1,0.0,0.0
2957,0.373375,1,0.0,0.0
2958,0.9960625000000001,1,0.0,0.0
2959,0.23725000000000002,1,0.0,0.0
2960,0.3288125,1,0.0,0.0
2961,0.192375,1,0.0,0.0
2962,0.34268750000000003,1,0.0,0.0
2963,0.35931250000000003,1,0.0,0.0
2964,0.4634375,1,0.0,0.0
2965,0.21975,1,0.0,0.0
2966,0.143375,1,0.0,0.0
2967,0.2608125,1,0.0,0.0
2968,0.112125,1,0.0,0.0
2969,0.2085,1,0.0,0.0
2970,0.3225,1,0.0,0.0
2971,0.1476875,1,0.0,0.0
2972,0.852375,1,0.0,0.0
2973,0.5896250000000001,1,0.0,0.0
2974,0.599375,1,0.0,0.0
2975,0.6185,1,0.0,0.0
2976,0.7997500000000001,1,0.0,0.0
2977,0.7857500000000001,1,0.0,0.0
2978,0.47400000000000003,1,0.0,0.0
2979,0.2730625,1,0.0,0.0
2980,0.62475,1,0.0,0.0
2981,0.398625,1,0.0,0.0
2982,0.867125,1,0.0,0.0
2983,0.37125,1,0.0,0.0
2984,0.4860625,1,0.0,0.0
2985,0.862625,1,0.0,0.0
2986,0.2353125,1,0.0,0.0
2987,0.2070625,1,0.0,0.0
2988,0.58125,1,0.0,0.0
2989,0.231375,1,0.0,0.0
2990,0.6426875,1,0.0,0.0
2991,0.10875,1,0.0,0.0
2992,0.240625,1,0.0,0.0
2993,0.6378125,1,0.0,0.0
2994,0.195125,1,0.0,0.0
